date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
2022-09-15,US_NY_36117,,,0,57128,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_NY_36119,,,0,813064,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_NY_36121,,,0,20889,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_NY_36123,,,0,13427,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_NY_NYC,,,0,6751819,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH,0,7537987,0,6935957,0,18874829,,,0,3947153,0,11055611,,,0,2424852,0,7163520,,,0,557679,0,633186,,,,,,
2022-09-15,US_OH_39001,,,0,9964,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39003,,,0,45914,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39005,,,0,23663,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39007,,,0,52473,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39009,,,0,33336,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39011,,,0,18180,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39013,,,0,33231,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39015,,,0,18210,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39017,,,0,222117,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39019,,,0,12029,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39021,,,0,18020,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39023,,,0,71856,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39025,,,0,119764,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39027,,,0,21023,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39029,,,0,51127,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39031,,,0,14575,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39033,,,0,19055,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39035,,,0,817991,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39037,,,0,20643,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39039,,,0,19100,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39041,,,0,160756,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39043,,,0,44657,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39045,,,0,93107,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39047,,,0,12883,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39049,,,0,861969,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39051,,,0,22496,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39053,,,0,14233,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39055,,,0,58285,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39057,,,0,107859,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39059,,,0,17517,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39061,,,0,521182,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39063,,,0,39152,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39065,,,0,12286,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39067,,,0,6563,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39069,,,0,14775,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39071,,,0,16624,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39073,,,0,13974,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39075,,,0,8079,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39077,,,0,28356,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39079,,,0,15731,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39081,,,0,33274,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39083,,,0,27396,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39085,,,0,153240,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39087,,,0,30526,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39089,,,0,98499,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39091,,,0,19885,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39093,,,0,201226,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39095,,,0,252784,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39097,,,0,24089,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39099,,,0,132996,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39101,,,0,32602,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39103,,,0,116932,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39105,,,0,11002,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39107,,,0,15938,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39109,,,0,51990,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39111,,,0,6587,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39113,,,0,304995,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39115,,,0,6317,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39117,,,0,15060,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39119,,,0,42302,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39121,,,0,6873,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39123,,,0,25328,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39125,,,0,8044,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39127,,,0,15082,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39129,,,0,30320,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39131,,,0,12745,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39133,,,0,94510,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39135,,,0,17854,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39137,,,0,16819,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39139,,,0,55092,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39141,,,0,39671,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39143,,,0,31232,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39145,,,0,38558,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39147,,,0,27535,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39149,,,0,17798,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39151,,,0,206620,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39153,,,0,349487,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39155,,,0,110623,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39157,,,0,41663,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39159,,,0,38220,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39161,,,0,12518,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39163,,,0,5213,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39165,,,0,154447,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39167,,,0,33888,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39169,,,0,53602,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39171,,,0,16584,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39173,,,0,80972,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OH_39175,,,0,10505,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK,0,2878043,0,2320862,0,6204411,,,0,1298023,0,3542816,,,0,875215,0,2499341,,,0,146333,0,156363,,,,,,
2022-09-15,US_OK_40001,,,0,8360,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40003,,,0,2626,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40005,,,0,5115,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40007,,,0,1727,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40009,,,0,9189,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40011,,,0,4470,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40013,,,0,21242,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40015,,,0,19245,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40017,,,0,88633,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40019,,,0,21749,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40021,,,0,24133,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40023,,,0,5311,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40025,,,0,714,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40027,,,0,164689,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40029,,,0,2303,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40031,,,0,76219,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40033,,,0,2872,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40035,,,0,7709,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40037,,,0,32059,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40039,,,0,14344,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40041,,,0,18617,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40043,,,0,1257,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40045,,,0,1372,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40047,,,0,31378,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40049,,,0,13113,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40051,,,0,21826,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40053,,,0,1870,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40055,,,0,2142,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40057,,,0,1333,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40059,,,0,1687,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40061,,,0,5341,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40063,,,0,6246,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40065,,,0,13505,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40067,,,0,2537,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40069,,,0,4805,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40071,,,0,19198,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40073,,,0,7670,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40075,,,0,4525,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40077,,,0,3563,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40079,,,0,19991,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40081,,,0,14410,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40083,,,0,17303,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40085,,,0,4419,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40087,,,0,19922,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40089,,,0,12159,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40091,,,0,10805,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40093,,,0,3886,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40095,,,0,7759,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40097,,,0,18283,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40099,,,0,6400,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40101,,,0,36012,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40103,,,0,7107,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40105,,,0,4525,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40107,,,0,5744,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40109,,,0,534599,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40111,,,0,16756,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40113,,,0,16763,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40115,,,0,12464,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40117,,,0,8245,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40119,,,0,41059,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40121,,,0,20150,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40123,,,0,19974,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40125,,,0,36903,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40127,,,0,4078,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40129,,,0,1350,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40131,,,0,44254,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40133,,,0,13066,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40135,,,0,17266,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40137,,,0,20992,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40139,,,0,9211,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40141,,,0,3687,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40143,,,0,414586,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40145,,,0,39309,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40147,,,0,23277,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40149,,,0,4362,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40151,,,0,3746,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OK_40153,,,0,7828,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR,0,3348700,0,2983101,0,8288198,,,0,1712251,0,4899916,,,0,1015060,0,3090286,,,0,249207,0,278183,,,,,,
2022-09-15,US_OR_41001,,,0,11454,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41003,,,0,70570,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41005,,,0,292974,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41007,,,0,27321,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41009,,,0,32524,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41011,,,0,37553,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41013,,,0,12697,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41015,,,0,13059,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41017,,,0,139137,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41019,,,0,59464,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41021,,,0,879,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41023,,,0,3300,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41025,,,0,3456,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41027,,,0,20256,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41029,,,0,130646,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41031,,,0,15935,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41033,,,0,44514,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41035,,,0,35166,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41037,,,0,3155,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41039,,,0,261853,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41041,,,0,36117,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41043,,,0,73106,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41045,,,0,15054,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41047,,,0,223276,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41049,,,0,6620,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41051,,,0,655511,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41053,,,0,55434,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41055,,,0,1045,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41057,,,0,17756,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41059,,,0,44254,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41061,,,0,13472,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41063,,,0,4346,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41065,,,0,17918,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41067,,,0,466702,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41069,,,0,732,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_OR_41071,,,0,68823,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA,0,11216760,0,9036682,0,24526499,,,0,5055649,0,14234697,,,0,3242437,0,9494711,,,0,737133,0,794925,,,,,,
2022-09-15,US_PA_42001,,,0,58777,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42003,,,0,876081,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42005,,,0,39625,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42007,,,0,86878,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42009,,,0,19018,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42011,,,0,263127,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42013,,,0,66195,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42015,,,0,26697,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42017,,,0,478138,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42019,,,0,123626,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42021,,,0,74654,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42023,,,0,2473,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42025,,,0,39891,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42027,,,0,99503,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42029,,,0,427225,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42031,,,0,17190,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42033,,,0,40485,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42035,,,0,17850,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42037,,,0,41199,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42039,,,0,42842,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42041,,,0,183909,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42043,,,0,182538,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42045,,,0,442833,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42047,,,0,16990,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42049,,,0,165209,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42051,,,0,76022,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42053,,,0,5326,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42055,,,0,79047,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42057,,,0,5361,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42059,,,0,18831,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42061,,,0,23674,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42063,,,0,39240,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42065,,,0,21377,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42067,,,0,10331,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42069,,,0,151261,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42071,,,0,334811,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42073,,,0,47565,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42075,,,0,82156,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42077,,,0,276258,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42079,,,0,208807,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42081,,,0,61122,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42083,,,0,20691,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42085,,,0,59939,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42087,,,0,23580,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42089,,,0,104783,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42091,,,0,668689,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42093,,,0,14763,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42095,,,0,212839,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42097,,,0,53670,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42099,,,0,23334,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42101,,,0,1144940,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42103,,,0,33650,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42105,,,0,6426,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42107,,,0,87338,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42109,,,0,17990,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42111,,,0,36706,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42113,,,0,3348,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42115,,,0,19948,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42117,,,0,19328,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42119,,,0,26350,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42121,,,0,23833,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42123,,,0,19865,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42125,,,0,135769,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42127,,,0,32392,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42129,,,0,206496,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42131,,,0,16584,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,US_PA_42133,,,0,272855,,,,,,,,,,,,,,,,,,,,,,,,,,
